num_of_agents,num_of_items,value_noise_ratio,algorithm,random_seed,utilitarian_value,egalitarian_value,egalitarian_utilitarian_ratio,max_envy,mean_envy,max_deficit,mean_deficit,runtime
25,250,0.0,bidirectional_round_robin,0,5.114611654022912,4.8,0.9384876750563352,0.0,0.0,0.0,0.0,0.0329455001046881
25,250,0.0,bidirectional_round_robin,1,5.13596230631206,4.865938430983118,0.9474248720639784,0.0,0.0,0.0,0.0,0.0293822999810799
25,250,0.0,bidirectional_round_robin,2,5.156928860554661,4.9,0.9501779319625856,0.0,0.0,0.0,0.0,0.0294282999821007
25,250,0.0,bidirectional_round_robin,3,5.157863798360921,4.9603174603174605,0.9616999700328966,0.0,0.0,0.0,0.0,0.0303626999957487
25,250,0.0,bidirectional_round_robin,4,5.104304076047454,4.766633565044687,0.9338459257183904,0.0,0.0,0.0,0.0,0.0309184999205172
25,250,0.0,almost_egalitarian_without_donation,0,5.239839264573863,4.5,0.8588049695386922,1.796407185628743,0.6950757483285672,3.0,0.0,13.286812599981204
25,250,0.0,almost_egalitarian_without_donation,1,5.236440992584456,4.509018036072145,0.8610844736830903,1.202404809619238,0.1483186009071923,3.0,0.0,13.066955200047232
25,250,0.0,almost_egalitarian_without_donation,2,5.221544532638131,4.604604604604605,0.8818472342470239,0.8008008008008005,0.2758084721205255,4.0,0.0,13.997088200063445
25,250,0.0,almost_egalitarian_without_donation,3,5.198665825189946,4.369414101290963,0.840487588203713,0.9054325955734416,0.0840183534484657,3.0,0.0,14.203607099945655
25,250,0.0,almost_egalitarian_without_donation,4,5.232389797738978,4.395604395604396,0.840075866959267,0.3996003996003994,0.0560285147993091,4.0,0.0,14.366130499984138
25,250,0.0,almost_egalitarian_with_donation,0,5.239283868890585,4.681274900398407,0.8934951832242798,1.097804391217565,0.2316377987407056,3.0,0.0,14.448616900015622
25,250,0.0,almost_egalitarian_with_donation,1,5.236403126093157,4.509018036072145,0.8610907005237182,1.202404809619238,0.0961364725015097,3.0,0.0,14.040793799911626
25,250,0.0,almost_egalitarian_with_donation,2,5.220966944810949,4.3043043043043046,0.8244266531092093,0.6006006006006004,0.0799174425295991,4.0,0.0,13.884990000049584
25,250,0.0,almost_egalitarian_with_donation,3,5.198465176790523,4.369414101290963,0.8405200290268353,0.9054325955734416,0.1120348280521285,3.0,0.0,14.464616600074804
25,250,0.0,almost_egalitarian_with_donation,4,5.232673087461875,4.395604395604396,0.8400303864074371,0.2997002997002989,0.0319724264064498,4.0,0.0,14.24265779997222
25,250,0.2,utilitarian_matching,0,5.638196692220514,0.0,0.0,13.073852295409182,7.40687667021615,10.0,0.0,0.385087399976328
25,250,0.2,utilitarian_matching,1,5.736630463945696,0.0,0.0,12.338308457711443,6.642117155585352,10.0,0.0,0.452826099935919
